LineData,School,County,CasesPriorWeek,StudentsPriorWeek,TeachersPriorWeek,StaffPriorWeek,UnknownPriorWeek,SymptomsPriorWeekNo,SymptomsPriorWeekYes,SymptomsPriorWeekUnknown,CasesTotal,StudentsTotal,TeachersTotal,StaffTotal,UnknownTotal,SymptomsTotalYes,SymptomsTotalNo,SymptomsTotalUnknown
MEADOWLANE INTERMEDIATE ELEMENTARY SCHOOL (WEST MELBOURNE) BREVARD 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,MEADOWLANE INTERMEDIATE ELEMENTARY SCHOOL (WEST MELBOURNE),BREVARD,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
MEADOWLANE PRIMARY ELEMENTARY SCHOOL (WEST MELBOURNE) BREVARD 5 4 0 1 0 5 0 0 6 5 0 1 0 6 0 0,MEADOWLANE PRIMARY ELEMENTARY SCHOOL (WEST MELBOURNE),BREVARD,5,4,0,1,0,5,0,0,6,5,0,1,0,6,0,0
MELBOURNE CENTRAL CATHOLIC HIGH SCHOOL (MELBOURNE) BREVARD 1 1 0 0 0 1 0 0 4 4 0 0 0 4 0 0,MELBOURNE CENTRAL CATHOLIC HIGH SCHOOL (MELBOURNE),BREVARD,1,1,0,0,0,1,0,0,4,4,0,0,0,4,0,0
MELBOURNE SENIOR HIGH SCHOOL (MELBOURNE) BREVARD 4 3 1 0 0 4 0 0 9 8 1 0 0 6 3 0,MELBOURNE SENIOR HIGH SCHOOL (MELBOURNE),BREVARD,4,3,1,0,0,4,0,0,9,8,1,0,0,6,3,0
MERRITT ISLAND CHRISTIAN SCHOOL (MERRITT ISLAND) BREVARD 11 8 2 1 0 8 2 1,MERRITT ISLAND CHRISTIAN SCHOOL (MERRITT ISLAND),BREVARD,,,,,,,,,1,8,2,1,0,8,2,1
MERRITT ISLAND HIGH SCHOOL (MERRITT ISLAND) BREVARD 4 4 0 0 0 4 0 0 8 8 0 0 0 8 0 0,MERRITT ISLAND HIGH SCHOOL (MERRITT ISLAND),BREVARD,4,4,0,0,0,4,0,0,8,8,0,0,0,8,0,0
MIMS ELEMENTARY SCHOOL (MIMS) BREVARD 1 0 0 1 0 1 0 0,MIMS ELEMENTARY SCHOOL (MIMS),BREVARD,,,,,,,,,1,0,0,1,0,1,0,0
NO LIMITS ACADEMY INC. (MELBOURNE) BREVARD 1 0 1 0 0 1 0 0,NO LIMITS ACADEMY INC. (MELBOURNE),BREVARD,,,,,,,,,1,0,1,0,0,1,0,0
OAK PARK ELEMENTARY SCHOOL (TITUSVILLE) BREVARD 2 0 1 1 0 2 0 0,OAK PARK ELEMENTARY SCHOOL (TITUSVILLE),BREVARD,,,,,,,,,2,0,1,1,0,2,0,0
OCEAN BREEZE ELEMENTARY SCHOOL (INDIAN HARBOUR BEACH) BREVARD 1 1 0 0 0 1 0 0,OCEAN BREEZE ELEMENTARY SCHOOL (INDIAN HARBOUR BEACH),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
ODYSSEY CHARTER SCHOOL (PALM BAY) BREVARD 2 1 0 1 0 2 0 0 3 2 0 1 0 3 0 0,ODYSSEY CHARTER SCHOOL (PALM BAY),BREVARD,2,1,0,1,0,2,0,0,3,2,0,1,0,3,0,0
ODYSSEY PREPARATORY CHARTER ACADEMY (PALM BAY) BREVARD 1 1 0 0 0 1 0 0,ODYSSEY PREPARATORY CHARTER ACADEMY (PALM BAY),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
OUR LADY OF LOURDES (MELBOURNE) BREVARD 1 1 0 0 0 1 0 0,OUR LADY OF LOURDES (MELBOURNE),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
PALM BAY ACADEMY CHARTER SCHOOL (PALM BAY) BREVARD 3 3 0 0 0 2 1 0,PALM BAY ACADEMY CHARTER SCHOOL (PALM BAY),BREVARD,,,,,,,,,3,3,0,0,0,2,1,0
PALM BAY ELEMENTARY SCHOOL (PALM BAY) BREVARD 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0,PALM BAY ELEMENTARY SCHOOL (PALM BAY),BREVARD,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
PALM BAY MAGNET SENIOR HIGH SCHOOL (MELBOURNE) BREVARD 1 1 0 0 0 1 0 0,PALM BAY MAGNET SENIOR HIGH SCHOOL (MELBOURNE),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
PARK AVENUE CHRISTIAN ACADEMY (TITUSVILLE) BREVARD 2 0 1 0 1 2 0 0,PARK AVENUE CHRISTIAN ACADEMY (TITUSVILLE),BREVARD,,,,,,,,,2,0,1,0,1,2,0,0
PINEAPPLE COVE CLASSICAL ACADEMY (PALM BAY) BREVARD 1 1 0 0 0 1 0 0 4 4 0 0 0 4 0 0,PINEAPPLE COVE CLASSICAL ACADEMY (PALM BAY),BREVARD,1,1,0,0,0,1,0,0,4,4,0,0,0,4,0,0
PORT MALABAR ELEMENTARY SCHOOL (PALM BAY) BREVARD 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0,PORT MALABAR ELEMENTARY SCHOOL (PALM BAY),BREVARD,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
QUEST ELEMENTARY SCHOOL (MELBOURNE) BREVARD 1 1 0 0 0 1 0 0,QUEST ELEMENTARY SCHOOL (MELBOURNE),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
RALPH M WILLIAMS JUNIOR ELEMENTARY SCHOOL (ROCKLEDGE) BREVARD 1 1 0 0 0 1 0 0 8 3 2 2 1 4 2 2,RALPH M WILLIAMS JUNIOR ELEMENTARY SCHOOL (ROCKLEDGE),BREVARD,1,1,0,0,0,1,0,0,8,3,2,2,1,4,2,2
ROBERT L. STEVENSON ELEMENTARY SCHOOL (MERRITT ISLAND) BREVARD 2 2 0 0 0 1 1 0,ROBERT L. STEVENSON ELEMENTARY SCHOOL (MERRITT ISLAND),BREVARD,,,,,,,,,2,2,0,0,0,1,1,0
ROCKLEDGE SENIOR HIGH SCHOOL (ROCKLEDGE) BREVARD 2 2 0 0 0 2 0 0,ROCKLEDGE SENIOR HIGH SCHOOL (ROCKLEDGE),BREVARD,,,,,,,,,2,2,0,0,0,2,0,0
ROY ALLEN ELEMENTARY SCHOOL (MELBOURNE) BREVARD 1 1 0 0 0 0 0 1 2 2 0 0 0 1 0 1,ROY ALLEN ELEMENTARY SCHOOL (MELBOURNE),BREVARD,1,1,0,0,0,0,0,1,2,2,0,0,0,1,0,1
SABAL ELEMENTARY SCHOOL (MELBOURNE) BREVARD 2 2 0 0 0 0 2 0,SABAL ELEMENTARY SCHOOL (MELBOURNE),BREVARD,,,,,,,,,2,2,0,0,0,0,2,0
SAINT JOSEPH CATHOLIC SCHOOL (PALM BAY) BREVARD 1 0 0 0 1 1 0 0,SAINT JOSEPH CATHOLIC SCHOOL (PALM BAY),BREVARD,,,,,,,,,1,0,0,0,1,1,0,0
SAINT MARK'S EPISCOPAL ACADEMY (COCOA) BREVARD 1 1 0 0 0 0 1 0,SAINT MARK'S EPISCOPAL ACADEMY (COCOA),BREVARD,,,,,,,,,1,1,0,0,0,0,1,0
SATELLITE SENIOR HIGH SCHOOL (SATELLITE BEACH) BREVARD 4 4 0 0 0 4 0 0,SATELLITE SENIOR HIGH SCHOOL (SATELLITE BEACH),BREVARD,,,,,,,,,4,4,0,0,0,4,0,0
SATURN ELEMENTARY SCHOOL (COCOA) BREVARD 4 2 2 0 0 4 0 0,SATURN ELEMENTARY SCHOOL (COCOA),BREVARD,,,,,,,,,4,2,2,0,0,4,0,0
SCULPTOR CHARTER SCHOOL (TITUSVILLE) BREVARD 1 1 0 0 0 1 0 0,SCULPTOR CHARTER SCHOOL (TITUSVILLE),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
SEA PARK ELEMENTARY SCHOOL (SATELLITE BEACH) BREVARD 2 2 0 0 0 1 1 0,SEA PARK ELEMENTARY SCHOOL (SATELLITE BEACH),BREVARD,,,,,,,,,2,2,0,0,0,1,1,0
SOUTHWEST MIDDLE SCHOOL (PALM BAY) BREVARD 2 1 0 0 1 2 0 0,SOUTHWEST MIDDLE SCHOOL (PALM BAY),BREVARD,,,,,,,,,2,1,0,0,1,2,0,0
SPACE COAST JUNIOR/SENIOR HIGH SCHOOL (COCOA) BREVARD 5 4 0 1 0 4 1 0,SPACE COAST JUNIOR/SENIOR HIGH SCHOOL (COCOA),BREVARD,,,,,,,,,5,4,0,1,0,4,1,0
STONE MAGNET MIDDLE SCHOOL (MELBOURNE) BREVARD 2 2 0 0 0 2 0 0,STONE MAGNET MIDDLE SCHOOL (MELBOURNE),BREVARD,,,,,,,,,2,2,0,0,0,2,0,0
SUNRISE ELEMENTARY SCHOOL (PALM BAY) BREVARD 1 1 0 0 0 0 1 0,SUNRISE ELEMENTARY SCHOOL (PALM BAY),BREVARD,,,,,,,,,1,1,0,0,0,0,1,0
TITUSVILLE HIGH SCHOOL (TITUSVILLE) BREVARD 2 1 0 0 1 2 0 0,TITUSVILLE HIGH SCHOOL (TITUSVILLE),BREVARD,,,,,,,,,2,1,0,0,1,2,0,0
TROPICAL ELEMENTARY SCHOOL (MERRITT ISLAND) BREVARD 1 1 0 0 0 1 0 0,TROPICAL ELEMENTARY SCHOOL (MERRITT ISLAND),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
UNIVERSITY PARK ELEMENTARY SCHOOL (MELBOURNE) BREVARD 4 2 1 1 0 3 1 0,UNIVERSITY PARK ELEMENTARY SCHOOL (MELBOURNE),BREVARD,,,,,,,,,4,2,1,1,0,3,1,0
VIERA HIGH SCHOOL (VIERA) BREVARD 1 1 0 0 0 1 0 0,VIERA HIGH SCHOOL (VIERA),BREVARD,,,,,,,,,1,1,0,0,0,1,0,0
W. MELBOURNE ELEMENTARY SCHOOL FOR SCIENCE (WEST MELBOURNE) BREVARD 1 0 1 0 0 1 0 0,W. MELBOURNE ELEMENTARY SCHOOL FOR SCIENCE (WEST MELBOURNE),BREVARD,,,,,,,,,1,0,1,0,0,1,0,0
WEST MELBOURNE CHRISTIAN ACADEMY (MELBOURNE) BREVARD 1 1 0 0 0 0 1 0 2 1 0 0 1 0 2 0,WEST MELBOURNE CHRISTIAN ACADEMY (MELBOURNE),BREVARD,1,1,0,0,0,0,1,0,2,1,0,0,1,0,2,0
WEST SHORE JUNIOR/SENIOR HIGH SCHOOL (MELBOURNE) BREVARD 1 1 0 0 0 1 0 0 3 2 1 0 0 3 0 0,WEST SHORE JUNIOR/SENIOR HIGH SCHOOL (MELBOURNE),BREVARD,1,1,0,0,0,1,0,0,3,2,1,0,0,3,0,0
WESTSIDE ELEMENTARY SCHOOL (PALM BAY) BREVARD 2 1 1 0 0 2 0 0,WESTSIDE ELEMENTARY SCHOOL (PALM BAY),BREVARD,,,,,,,,,2,1,1,0,0,2,0,0
AMERICAN HERITAGE SCHOOL (PLANTATION) BROWARD 1 1 0 0 0 0 1 0 3 3 0 0 0 2 1 0,AMERICAN HERITAGE SCHOOL (PLANTATION),BROWARD,1,1,0,0,0,0,1,0,3,3,0,0,0,2,1,0
ANNABEL C. PERRY PK-8 (MIRAMAR) BROWARD 1 0 0 0 1 1 0 0,ANNABEL C. PERRY PK-8 (MIRAMAR),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
ARCHBISHOP EDWARD A. MCCARTHY HIGH SCHOOL (SOUTHWEST RANCHES) BROWARD 1 1 0 0 0 0 1 0 3 3 0 0 0 0 3 0,ARCHBISHOP EDWARD A. MCCARTHY HIGH SCHOOL (SOUTHWEST RANCHES),BROWARD,1,1,0,0,0,0,1,0,3,3,0,0,0,0,3,0
ATLANTIC MONTESSORI CHARTER SCHOOL (PEMBROKE PINES) BROWARD 1 1 0 0 0 1 0 0,ATLANTIC MONTESSORI CHARTER SCHOOL (PEMBROKE PINES),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
ATLANTIC TECHNICAL COLLEGE (MARGATE) BROWARD 1 1 0 0 0 1 0 0,ATLANTIC TECHNICAL COLLEGE (MARGATE),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
BEN GAMLA CHARTER SCHOOL (HOLLYWOOD) BROWARD 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0,BEN GAMLA CHARTER SCHOOL (HOLLYWOOD),BROWARD,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
CALVARY CHRISTIAN ACADEMY (FT LAUDERDALE) BROWARD 8 6 1 0 1 7 1 0 11 9 1 0 1 10 1 0,CALVARY CHRISTIAN ACADEMY (FT LAUDERDALE),BROWARD,8,6,1,0,1,7,1,0,11,9,1,0,1,10,1,0
CALVARY CHRISTIAN ACADEMY HOLLYWOOD (HOLLYWOOD) BROWARD 1 1 0 0 0 1 0 0,CALVARY CHRISTIAN ACADEMY HOLLYWOOD (HOLLYWOOD),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
CARDINAL GIBBONS HIGH SCHOOL (FORT LAUDERDALE) BROWARD 2 2 0 0 0 2 0 0 3 3 0 0 0 3 0 0,CARDINAL GIBBONS HIGH SCHOOL (FORT LAUDERDALE),BROWARD,2,2,0,0,0,2,0,0,3,3,0,0,0,3,0,0
CHAMINADE-MADONNA COLLEGE PREPARATORY (HOLLYWOOD) BROWARD 6 6 0 0 0 3 2 1,CHAMINADE-MADONNA COLLEGE PREPARATORY (HOLLYWOOD),BROWARD,,,,,,,,,6,6,0,0,0,3,2,1
CHAMPIONSHIP ACADEMY OF DISTINCTION AT DAVIE (DAVIE) BROWARD 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,CHAMPIONSHIP ACADEMY OF DISTINCTION AT DAVIE (DAVIE),BROWARD,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
CHAMPIONSHIP ACADEMY OF DISTINCTION AT HOLLYWOOD (HOLLYWOOD) BROWARD 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,CHAMPIONSHIP ACADEMY OF DISTINCTION AT HOLLYWOOD (HOLLYWOOD),BROWARD,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
CHAPEL TRAIL ELEMENTARY SCHOOL (PEMBROKE PINES) BROWARD 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,CHAPEL TRAIL ELEMENTARY SCHOOL (PEMBROKE PINES),BROWARD,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
CHARLES W FLANAGAN HIGH SCHOOL (PEMBROKE PINES) BROWARD 1 1 0 0 0 1 0 0,CHARLES W FLANAGAN HIGH SCHOOL (PEMBROKE PINES),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
CHARTER SCHOOL OF EXCELLENCE AT DAVIE (PEMBROKE PINES) BROWARD 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,CHARTER SCHOOL OF EXCELLENCE AT DAVIE (PEMBROKE PINES),BROWARD,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
COOPER CITY HIGH SCHOOL (COOPER CITY) BROWARD 1 0 0 0 1 0 0 1,COOPER CITY HIGH SCHOOL (COOPER CITY),BROWARD,,,,,,,,,1,0,0,0,1,0,0,1
CORAL SPRINGS MIDDLE SCHOOL (CORAL SPRINGS) BROWARD 1 0 0 1 0 1 0 0,CORAL SPRINGS MIDDLE SCHOOL (CORAL SPRINGS),BROWARD,,,,,,,,,1,0,0,1,0,1,0,0
CYPRESS BAY HIGH SCHOOL (WESTON) BROWARD 2 1 0 0 1 1 1 0 3 1 1 0 1 2 1 0,CYPRESS BAY HIGH SCHOOL (WESTON),BROWARD,2,1,0,0,1,1,1,0,3,1,1,0,1,2,1,0
CYPRESS ELEMENTARY SCHOOL (POMPANO BEACH) BROWARD 1 0 0 0 1 1 0 0,CYPRESS ELEMENTARY SCHOOL (POMPANO BEACH),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
DAVID POSNACK JEWISH DAY SCHOOL (DAVIE) BROWARD 1 1 0 0 0 0 1 0,DAVID POSNACK JEWISH DAY SCHOOL (DAVIE),BROWARD,,,,,,,,,1,1,0,0,0,0,1,0
DAVIE ELEMENTARY SCHOOL (DAVIE) BROWARD 1 0 0 0 1 1 0 0,DAVIE ELEMENTARY SCHOOL (DAVIE),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
DEERFIELD BEACH ELEMENTARY SCHOOL (DEERFIELD BEACH) BROWARD 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,DEERFIELD BEACH ELEMENTARY SCHOOL (DEERFIELD BEACH),BROWARD,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
DRIFTWOOD MIDDLE SCHOOL (HOLLYWOOD) BROWARD 1 1 0 0 0 1 0 0,DRIFTWOOD MIDDLE SCHOOL (HOLLYWOOD),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
EAGLE RIDGE ELEMENTARY SCHOOL (CORAL SPRINGS) BROWARD 1 1 0 0 0 1 0 0,EAGLE RIDGE ELEMENTARY SCHOOL (CORAL SPRINGS),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
EVERGLADES ELEMENTARY SCHOOL (WESTON) BROWARD 2 2 0 0 0 1 1 0 2 2 0 0 0 1 1 0,EVERGLADES ELEMENTARY SCHOOL (WESTON),BROWARD,2,2,0,0,0,1,1,0,2,2,0,0,0,1,1,0
EVERGLADES HIGH SCHOOL (MIRAMAR) BROWARD 1 0 0 1 0 1 0 0,EVERGLADES HIGH SCHOOL (MIRAMAR),BROWARD,,,,,,,,,1,0,0,1,0,1,0,0
FOREST HILLS ELEMENTARY SCHOOL (CORAL SPRINGS) BROWARD 1 0 0 0 1 0 1 0,FOREST HILLS ELEMENTARY SCHOOL (CORAL SPRINGS),BROWARD,,,,,,,,,1,0,0,0,1,0,1,0
FOX TRAIL ELEMENTARY SCHOOL (DAVIE) BROWARD 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,FOX TRAIL ELEMENTARY SCHOOL (DAVIE),BROWARD,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
GRIFFIN ELEMENTARY SCHOOL (COOPER CITY) BROWARD 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,GRIFFIN ELEMENTARY SCHOOL (COOPER CITY),BROWARD,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
HALLANDALE HIGH SCHOOL (HALLANDALE BEACH) BROWARD 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,HALLANDALE HIGH SCHOOL (HALLANDALE BEACH),BROWARD,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
HAWKES BLUFF ELEMENTARY SCHOOL (SOUTHWEST RANCHES) BROWARD 2 2 0 0 0 2 0 0 2 2 0 0 0 2 0 0,HAWKES BLUFF ELEMENTARY SCHOOL (SOUTHWEST RANCHES),BROWARD,2,2,0,0,0,2,0,0,2,2,0,0,0,2,0,0
HEBREW ACADEMY COMMUNITY SCHOOL (MARGATE) BROWARD 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0,HEBREW ACADEMY COMMUNITY SCHOOL (MARGATE),BROWARD,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
HENRY D PERRY EDUCATION CENTER (MIRAMAR) BROWARD 1 0 0 0 1 1 0 0,HENRY D PERRY EDUCATION CENTER (MIRAMAR),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
HERON HEIGHTS ELEMENTARY SCHOOL (PARKLAND) BROWARD 2 2 0 0 0 2 0 0,HERON HEIGHTS ELEMENTARY SCHOOL (PARKLAND),BROWARD,,,,,,,,,2,2,0,0,0,2,0,0
HOCHBERG PREPARATORY SCHOOL (HALLANDALE) BROWARD 1 1 0 0 0 0 0 1 9 9 0 0 0 1 7 1,HOCHBERG PREPARATORY SCHOOL (HALLANDALE),BROWARD,1,1,0,0,0,0,0,1,9,9,0,0,0,1,7,1
HOLLYWOOD ACADEMY OF ARTS & SCIENCE (HOLLYWOOD) BROWARD 1 1 0 0 0 1 0 0,HOLLYWOOD ACADEMY OF ARTS & SCIENCE (HOLLYWOOD),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
IMAGINE CHARTER SCHOOL AT WESTON (WESTON) BROWARD 2 0 1 0 1 2 0 0,IMAGINE CHARTER SCHOOL AT WESTON (WESTON),BROWARD,,,,,,,,,2,0,1,0,1,2,0,0
INDIAN RIDGE MIDDLE SCHOOL (DAVIE) BROWARD 1 0 0 0 1 1 0 0,INDIAN RIDGE MIDDLE SCHOOL (DAVIE),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
LAUDERHILL PAUL TURNER ELEMENTARY SCHOOL (LAUDERDALE LAKES) BROWARD 1 0 0 0 1 0 0 1,LAUDERHILL PAUL TURNER ELEMENTARY SCHOOL (LAUDERDALE LAKES),BROWARD,,,,,,,,,1,0,0,0,1,0,0,1
LIBERTY ELEMENTARY SCHOOL (MARGATE) BROWARD 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,LIBERTY ELEMENTARY SCHOOL (MARGATE),BROWARD,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
LYONS CREEK MIDDLE SCHOOL (COCONUT CREEK) BROWARD 2 0 0 2 0 1 1 0,LYONS CREEK MIDDLE SCHOOL (COCONUT CREEK),BROWARD,,,,,,,,,2,0,0,2,0,1,1,0
MAIMONIDES SHALOM/BRAUSER ACADEMY (FT. LAUDERDALE) BROWARD 1 0 0 0 1 1 0 0,MAIMONIDES SHALOM/BRAUSER ACADEMY (FT. LAUDERDALE),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
MANATEE BAY ELEMENTARY SCHOOL (WESTON) BROWARD 3 3 0 0 0 1 1 1 3 3 0 0 0 1 1 1,MANATEE BAY ELEMENTARY SCHOOL (WESTON),BROWARD,3,3,0,0,0,1,1,1,3,3,0,0,0,1,1,1
MCFATTER TECHNICAL COLLEGE (DAVIE) BROWARD 1 0 0 1 0 1 0 0 2 0 0 1 1 1 1 0,MCFATTER TECHNICAL COLLEGE (DAVIE),BROWARD,1,0,0,1,0,1,0,0,2,0,0,1,1,1,1,0
MCNAB ELEMENTARY SCHOOL (POMPANO BEACH) BROWARD 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,MCNAB ELEMENTARY SCHOOL (POMPANO BEACH),BROWARD,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
MIRAMAR HIGH SCHOOL (MIRAMAR) BROWARD 2 0 0 2 0 2 0 0,MIRAMAR HIGH SCHOOL (MIRAMAR),BROWARD,,,,,,,,,2,0,0,2,0,2,0,0
MONARCH HIGH SCHOOL (COCONUT CREEK) BROWARD 1 1 0 0 0 1 0 0 2 1 1 0 0 2 0 0,MONARCH HIGH SCHOOL (COCONUT CREEK),BROWARD,1,1,0,0,0,1,0,0,2,1,1,0,0,2,0,0
NATIVITY SCHOOL (HOLLYWOOD) BROWARD 1 0 0 0 1 1 0 0 3 1 1 0 1 3 0 0,NATIVITY SCHOOL (HOLLYWOOD),BROWARD,1,0,0,0,1,1,0,0,3,1,1,0,1,3,0,0
NEW RIVER MIDDLE SCHOOL (FORT LAUDERDALE) BROWARD 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0,NEW RIVER MIDDLE SCHOOL (FORT LAUDERDALE),BROWARD,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
NORTH LAUDERDALE PK-8 (NORTH LAUDERDALE) BROWARD 1 0 0 0 1 1 0 0,NORTH LAUDERDALE PK-8 (NORTH LAUDERDALE),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
NORTH SIDE ELEMENTARY SCHOOL (FORT LAUDERDALE) BROWARD 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,NORTH SIDE ELEMENTARY SCHOOL (FORT LAUDERDALE),BROWARD,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
NORTHEAST HIGH SCHOOL (OAKLAND PARK) BROWARD 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,NORTHEAST HIGH SCHOOL (OAKLAND PARK),BROWARD,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
NOVA DWIGHT D. EISENHOWER ELEM (DAVIE) BROWARD 2 0 1 0 1 2 0 0,NOVA DWIGHT D. EISENHOWER ELEM (DAVIE),BROWARD,,,,,,,,,2,0,1,0,1,2,0,0
OLSEN MIDDLE SCHOOL (DANIA BEACH) BROWARD 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,OLSEN MIDDLE SCHOOL (DANIA BEACH),BROWARD,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
ORIOLE ELEMENTARY SCHOOL (LAUDERDALE LAKES) BROWARD 1 0 1 0 0 1 0 0,ORIOLE ELEMENTARY SCHOOL (LAUDERDALE LAKES),BROWARD,,,,,,,,,1,0,1,0,0,1,0,0
PARK RIDGE ELEMENTARY SCHOOL (POMPANO BEACH) BROWARD 1 0 0 0 1 0 1 0,PARK RIDGE ELEMENTARY SCHOOL (POMPANO BEACH),BROWARD,,,,,,,,,1,0,0,0,1,0,1,0
PARK SPRINGS ELEMENTARY SCHOOL (CORAL SPRINGS) BROWARD 1 0 0 0 1 1 0 0,PARK SPRINGS ELEMENTARY SCHOOL (CORAL SPRINGS),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
PARK TRAILS ELEMENTARY SCHOOL (PARKLAND) BROWARD 2 0 1 0 1 1 1 0,PARK TRAILS ELEMENTARY SCHOOL (PARKLAND),BROWARD,,,,,,,,,2,0,1,0,1,1,1,0
PEMBROKE PINES CHARTER - WEST CAMPUS BROWARD 1 1 0 0 0 0 1 0,PEMBROKE PINES CHARTER - WEST CAMPUS,BROWARD,,,,,,,,,1,1,0,0,0,0,1,0
PINE CREST SCHOOL (FORT LAUDERDALE) BROWARD 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,PINE CREST SCHOOL (FORT LAUDERDALE),BROWARD,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
POTENTIAL CHRISTIAN ACADEMY (COOPER CITY) BROWARD 2 1 1 0 0 2 0 0 2 1 1 0 0 2 0 0,POTENTIAL CHRISTIAN ACADEMY (COOPER CITY),BROWARD,2,1,1,0,0,2,0,0,2,1,1,0,0,2,0,0
RAMBLEWOOD MIDDLE SCHOOL (CORAL SPRINGS) BROWARD 1 0 0 0 1 1 0 0,RAMBLEWOOD MIDDLE SCHOOL (CORAL SPRINGS),BROWARD,,,,,,,,,1,0,0,0,1,1,0,0
RENAISSANCE CHARTER MIDDLE SCHOOL AT PINES (PEMBROKE PINES) BROWARD 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,RENAISSANCE CHARTER MIDDLE SCHOOL AT PINES (PEMBROKE PINES),BROWARD,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
RENAISSANCE CHARTER SCHOOL AT COOPER CITY (COOPER CITY) BROWARD 1 1 0 0 0 1 0 0,RENAISSANCE CHARTER SCHOOL AT COOPER CITY (COOPER CITY),BROWARD,,,,,,,,,1,1,0,0,0,1,0,0
RENAISSANCE CHARTER SCHOOL AT UNIVERSITY (TAMARAC) BROWARD 1 1 0 0 0 1 0 0 2 1 0 0 1 2 0 0,RENAISSANCE CHARTER SCHOOL AT UNIVERSITY (TAMARAC),BROWARD,1,1,0,0,0,1,0,0,2,1,0,0,1,2,0,0
ROHR BAIS CHAYA ACADEMY (TAMARAC) BROWARD 1 0 0 1 0 1 0 0,ROHR BAIS CHAYA ACADEMY (TAMARAC),BROWARD,,,,,,,,,1,0,0,1,0,1,0,0
